18        ; Number of general header lines after this line
v1.0      ; TOLNet standardized format version for profile data
15        ; Number of profiles in this file
14        ; Number of data columns for all profiles
ALT, m, Altitude above sea level (center of sampling bin)                 ; Column 1
O3ND, molec.m-3, Ozone number density (measured)                          ; Column 2
O3NDUncert, molec.m-3, Ozone number density combined standard uncertainty ; Column 3
O3NDResol, m, Ozone number density standardized vertical resolution ; Column 4
Precision, %, Measurement precision                                       ; Column 5
ChRange, #, Channel range (1.0 to N.0, nearest-field to farthest-field)   ; Column 6
O3MR, ppbv, Ozone mixing ratio (derived)                                  ; Column 7
O3MRUncert, ppbv, Ozone mixing ratio combined standard uncertainty        ; Column 8
Press, hPa, Air pressure used to derive ozone mixing ratio                ; Column 9
PressUncert, hPa, Air pressure standard uncertainty                       ; Column 10
Temp, K, Air temperature used to derive ozone mixing ratio                ; Column 11
TempUncert, K, air temperature ratio standard uncertainty                 ; Column 12
AirND, molec.m-3, air number density used to derive ozone mixing ratio    ; Column 13
AirNDUncert, molec.m-3, Air number density standard uncertainty           ; Column 14
-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999 ; Missing data values
5                                                           ; Number of general comments lines
NASA LaRC Mobile Ozone Lidar                                ; INSTRUMENT NAME
REDACTED REDACTED, NASA LaRC, REDACTED@REDACTED.COM         ; PI AND CONTACT INFO
JPL-TTM                                                     ; SITE NAME
-117.68300, 34.38330, 2285.00                               ; SITE LONGITUDE, LATITUDE, ELEVATION (degE, degN, m) 
R0                                                          ; DATA REVISION # (if value >0 then provide text below)
#BEGIN PROFILE ;-------------------------------------------------------------------------------------------
13                                      ; Number of data header lines
667                                     ; NUMBER OF DATA LINES IN THIS PROFILE
2017-05-05, 19:37:29                    ; DATA PROCESSING DATE, TIME
LMOLparallel, O3 DIAL, 2016 Oct 17, (Contact G. Redacted Redacted.P.Redacted@Redacted.com); DATA PROCESSING VERSION
NOMINAL                                 ; RESULTS QUALITY (NOMINAL, FAIR, POOR)
2016-08-16, 19:31:50                    ; PROFILE DATE, TIME (UT) START
2016-08-16, 19:41:50                    ; PROFILE DATE, TIME (UT) END
2016-08-16, 19:36:50                    ; PROFILE DATE, TIME (UT) MEAN
Standard atmosphere monthly averaged number densities; SOURCE OF A PRIORI Press, Temp, AirND USED TO DERIVE OZONE MIXING RATIO
2017-05-05, 19:37:29                    ; SOURCE DATE, TIME (UT)
-117.68300, 34.38330, 2285.00           ; SOURCE LONGITUDE, LATITUDE, ELEVATION (degE, degN, m)
Please check the README file for additional comments and external data acknowledgement.; OPERATOR COMMENTS
Contact Operator for further detail on processing and data quality.; OPERATOR COMMENTS
ALT, O3ND, O3NDUncert, O3NDResol, Precision, ChRange, O3MR, O3MRUncert, Press, PressUncert, Temp, TempUncert, AirND, AirNDUncert ; Data variables short names for easy visual identification of data columns (separated by commas)
4152.5, 1.241e+18, 6.631e+16, 172.9, 1.03, 3.00, 77.08, 4.12, 6.242e+02, 3.121e+01, 2.808e+02, 1.404e+01, 1.610e+25, 8.048e+23,
4167.5, 1.237e+18, 6.616e+16, 175.0, 1.03, 3.00, 76.94, 4.12, 6.230e+02, 3.115e+01, 2.807e+02, 1.403e+01, 1.607e+25, 8.036e+23,
4182.5, 1.235e+18, 6.608e+16, 177.1, 1.04, 3.00, 76.94, 4.12, 6.219e+02, 3.110e+01, 2.806e+02, 1.403e+01, 1.605e+25, 8.024e+23,
4197.5, 1.227e+18, 6.579e+16, 181.4, 1.03, 3.00, 76.56, 4.11, 6.208e+02, 3.104e+01, 2.805e+02, 1.402e+01, 1.602e+25, 8.012e+23,
4212.5, 1.218e+18, 6.547e+16, 185.6, 1.02, 3.00, 76.11, 4.09, 6.197e+02, 3.098e+01, 2.804e+02, 1.402e+01, 1.600e+25, 8.001e+23,
4227.5, 1.215e+18, 6.539e+16, 185.6, 1.05, 3.00, 76.02, 4.09, 6.186e+02, 3.093e+01, 2.803e+02, 1.401e+01, 1.598e+25, 7.989e+23,
4242.5, 1.221e+18, 6.554e+16, 187.7, 1.05, 3.00, 76.56, 4.11, 6.175e+02, 3.087e+01, 2.802e+02, 1.401e+01, 1.595e+25, 7.977e+23,
4257.5, 1.229e+18, 6.567e+16, 191.9, 1.03, 3.00, 77.13, 4.12, 6.163e+02, 3.082e+01, 2.801e+02, 1.400e+01, 1.593e+25, 7.965e+23,
4272.5, 1.229e+18, 6.561e+16, 196.2, 1.02, 3.00, 77.28, 4.13, 6.152e+02, 3.076e+01, 2.800e+02, 1.400e+01, 1.591e+25, 7.953e+23,
4287.5, 1.224e+18, 6.549e+16, 196.2, 1.05, 3.00, 77.09, 4.13, 6.141e+02, 3.070e+01, 2.799e+02, 1.399e+01, 1.588e+25, 7.942e+23,
4302.5, 1.219e+18, 6.527e+16, 200.4, 1.04, 3.00, 76.84, 4.12, 6.130e+02, 3.065e+01, 2.798e+02, 1.399e+01, 1.586e+25, 7.930e+23,
4317.5, 1.212e+18, 6.503e+16, 204.7, 1.04, 3.00, 76.55, 4.11, 6.119e+02, 3.059e+01, 2.797e+02, 1.399e+01, 1.584e+25, 7.918e+23,
4332.5, 1.203e+18, 6.470e+16, 208.9, 1.04, 3.00, 76.05, 4.09, 6.107e+02, 3.054e+01, 2.796e+02, 1.398e+01, 1.581e+25, 7.906e+23,
4347.5, 1.183e+18, 6.412e+16, 213.2, 1.04, 3.00, 74.95, 4.06, 6.096e+02, 3.048e+01, 2.795e+02, 1.398e+01, 1.579e+25, 7.894e+23,
4362.5, 1.157e+18, 6.332e+16, 219.6, 1.04, 3.00, 73.38, 4.02, 6.085e+02, 3.042e+01, 2.794e+02, 1.397e+01, 1.577e+25, 7.883e+23,
4377.5, 1.125e+18, 6.239e+16, 225.9, 1.05, 3.00, 71.46, 3.97, 6.074e+02, 3.037e+01, 2.793e+02, 1.397e+01, 1.574e+25, 7.871e+23,
4392.5, 1.090e+18, 6.136e+16, 234.4, 1.05, 3.00, 69.34, 3.91, 6.063e+02, 3.031e+01, 2.792e+02, 1.396e+01, 1.572e+25, 7.859e+23,
4407.5, 1.053e+18, 6.031e+16, 242.9, 1.05, 3.00, 67.11, 3.84, 6.051e+02, 3.026e+01, 2.791e+02, 1.396e+01, 1.569e+25, 7.847e+23,
4422.5, 1.014e+18, 5.924e+16, 251.4, 1.06, 3.00, 64.73, 3.78, 6.040e+02, 3.020e+01, 2.790e+02, 1.395e+01, 1.567e+25, 7.836e+23,
4437.5, 9.700e+17, 5.802e+16, 262.0, 1.06, 3.00, 61.99, 3.71, 6.029e+02, 3.014e+01, 2.789e+02, 1.395e+01, 1.565e+25, 7.824e+23,
4452.5, 9.266e+17, 5.687e+16, 272.6, 1.07, 3.00, 59.31, 3.64, 6.018e+02, 3.009e+01, 2.788e+02, 1.394e+01, 1.562e+25, 7.812e+23,
4467.5, 8.821e+17, 5.571e+16, 285.3, 1.08, 3.00, 56.54, 3.57, 6.007e+02, 3.003e+01, 2.787e+02, 1.394e+01, 1.560e+25, 7.800e+23,
4482.5, 8.413e+17, 5.466e+16, 298.0, 1.08, 3.00, 54.01, 3.51, 5.995e+02, 2.998e+01, 2.786e+02, 1.393e+01, 1.558e+25, 7.788e+23,
4497.5, 8.035e+17, 5.372e+16, 310.7, 1.08, 3.00, 51.66, 3.46, 5.984e+02, 2.992e+01, 2.786e+02, 1.393e+01, 1.555e+25, 7.777e+23,
4512.5, 7.708e+17, 5.291e+16, 323.5, 1.09, 3.00, 49.64, 3.41, 5.973e+02, 2.986e+01, 2.785e+02, 1.392e+01, 1.553e+25, 7.765e+23,
4527.5, 7.411e+17, 5.218e+16, 336.2, 1.09, 3.00, 47.81, 3.37, 5.960e+02, 2.980e+01, 2.785e+02, 1.392e+01, 1.550e+25, 7.748e+23,
4542.5, 7.152e+17, 5.156e+16, 346.8, 1.10, 3.00, 46.22, 3.33, 5.949e+02, 2.975e+01, 2.784e+02, 1.392e+01, 1.547e+25, 7.737e+23,
4557.5, 6.923e+17, 5.103e+16, 357.4, 1.11, 3.00, 44.80, 3.30, 5.939e+02, 2.969e+01, 2.783e+02, 1.391e+01, 1.545e+25, 7.726e+23,
4572.5, 6.724e+17, 5.056e+16, 368.0, 1.12, 3.00, 43.58, 3.28, 5.928e+02, 2.964e+01, 2.782e+02, 1.391e+01, 1.543e+25, 7.715e+23,
4587.5, 6.544e+17, 5.014e+16, 378.6, 1.12, 3.00, 42.47, 3.26, 5.918e+02, 2.959e+01, 2.780e+02, 1.390e+01, 1.541e+25, 7.705e+23,
4602.5, 6.406e+17, 4.980e+16, 391.4, 1.12, 3.00, 41.63, 3.24, 5.908e+02, 2.954e+01, 2.779e+02, 1.390e+01, 1.539e+25, 7.694e+23,
4617.5, 6.277e+17, 4.949e+16, 404.1, 1.11, 3.00, 40.85, 3.22, 5.897e+02, 2.949e+01, 2.778e+02, 1.389e+01, 1.537e+25, 7.683e+23,
4632.5, 6.151e+17, 4.919e+16, 414.7, 1.11, 3.00, 40.09, 3.21, 5.887e+02, 2.943e+01, 2.777e+02, 1.389e+01, 1.534e+25, 7.672e+23,
4647.5, 6.041e+17, 4.893e+16, 423.2, 1.12, 3.00, 39.42, 3.19, 5.876e+02, 2.938e+01, 2.776e+02, 1.388e+01, 1.532e+25, 7.661e+23,
4662.5, 5.938e+17, 4.869e+16, 431.7, 1.13, 3.00, 38.81, 3.18, 5.866e+02, 2.933e+01, 2.775e+02, 1.387e+01, 1.530e+25, 7.651e+23,
4677.5, 5.842e+17, 4.845e+16, 442.3, 1.13, 3.00, 38.23, 3.17, 5.855e+02, 2.928e+01, 2.774e+02, 1.387e+01, 1.528e+25, 7.640e+23,
4692.5, 5.755e+17, 4.824e+16, 452.9, 1.14, 3.00, 37.72, 3.16, 5.845e+02, 2.923e+01, 2.773e+02, 1.386e+01, 1.526e+25, 7.629e+23,
4707.5, 5.670e+17, 4.803e+16, 463.5, 1.14, 3.00, 37.21, 3.15, 5.835e+02, 2.917e+01, 2.772e+02, 1.386e+01, 1.524e+25, 7.618e+23,
4722.5, 5.564e+17, 4.778e+16, 474.1, 1.14, 3.00, 36.57, 3.14, 5.824e+02, 2.912e+01, 2.771e+02, 1.385e+01, 1.521e+25, 7.607e+23,
4737.5, 5.449e+17, 4.752e+16, 486.8, 1.15, 3.00, 35.86, 3.13, 5.814e+02, 2.907e+01, 2.769e+02, 1.385e+01, 1.519e+25, 7.597e+23,
4752.5, 5.343e+17, 4.728e+16, 499.6, 1.15, 3.00, 35.22, 3.12, 5.803e+02, 2.902e+01, 2.768e+02, 1.384e+01, 1.517e+25, 7.586e+23,
4767.5, 5.257e+17, 4.707e+16, 512.3, 1.15, 3.00, 34.70, 3.11, 5.793e+02, 2.896e+01, 2.767e+02, 1.384e+01, 1.515e+25, 7.575e+23,
4782.5, 5.157e+17, 4.685e+16, 525.0, 1.15, 3.00, 34.09, 3.10, 5.782e+02, 2.891e+01, 2.766e+02, 1.383e+01, 1.513e+25, 7.564e+23,
4797.5, 5.045e+17, 4.660e+16, 539.9, 1.15, 3.00, 33.39, 3.09, 5.772e+02, 2.886e+01, 2.765e+02, 1.383e+01, 1.511e+25, 7.553e+23,
4812.5, 4.937e+17, 4.637e+16, 552.6, 1.16, 3.00, 32.73, 3.07, 5.762e+02, 2.881e+01, 2.764e+02, 1.382e+01, 1.509e+25, 7.543e+23,
4827.5, 4.841e+17, 4.616e+16, 567.4, 1.16, 3.00, 32.14, 3.06, 5.751e+02, 2.876e+01, 2.763e+02, 1.381e+01, 1.506e+25, 7.532e+23,
4842.5, 4.755e+17, 4.596e+16, 580.2, 1.17, 3.00, 31.61, 3.06, 5.741e+02, 2.870e+01, 2.762e+02, 1.381e+01, 1.504e+25, 7.521e+23,
4857.5, 4.686e+17, 4.580e+16, 592.9, 1.17, 3.00, 31.20, 3.05, 5.730e+02, 2.865e+01, 2.761e+02, 1.380e+01, 1.502e+25, 7.510e+23,
4872.5, 4.618e+17, 4.564e+16, 605.6, 1.18, 3.00, 30.79, 3.04, 5.720e+02, 2.860e+01, 2.760e+02, 1.380e+01, 1.500e+25, 7.500e+23,
4887.5, 4.554e+17, 4.548e+16, 620.5, 1.18, 3.00, 30.41, 3.04, 5.709e+02, 2.855e+01, 2.758e+02, 1.379e+01, 1.498e+25, 7.489e+23,
4902.5, 4.497e+17, 4.534e+16, 633.2, 1.18, 3.00, 30.07, 3.03, 5.699e+02, 2.850e+01, 2.757e+02, 1.379e+01, 1.496e+25, 7.478e+23,
4917.5, 4.463e+17, 4.523e+16, 643.8, 1.18, 3.00, 29.88, 3.03, 5.689e+02, 2.844e+01, 2.756e+02, 1.378e+01, 1.493e+25, 7.467e+23,
4932.5, 4.436e+17, 4.513e+16, 654.4, 1.19, 3.00, 29.74, 3.03, 5.678e+02, 2.839e+01, 2.755e+02, 1.378e+01, 1.491e+25, 7.456e+23,
4947.5, 4.401e+17, 4.503e+16, 667.2, 1.19, 3.00, 29.55, 3.02, 5.668e+02, 2.834e+01, 2.754e+02, 1.377e+01, 1.489e+25, 7.446e+23,
4962.5, 4.371e+17, 4.493e+16, 679.9, 1.19, 3.00, 29.40, 3.02, 5.657e+02, 2.829e+01, 2.753e+02, 1.376e+01, 1.487e+25, 7.435e+23,
4977.5, 4.349e+17, 4.485e+16, 690.5, 1.18, 3.00, 29.29, 3.02, 5.647e+02, 2.823e+01, 2.752e+02, 1.376e+01, 1.485e+25, 7.424e+23,
4992.5, 4.329e+17, 4.483e+16, 694.7, 1.18, 3.00, 29.19, 3.02, 5.636e+02, 2.818e+01, 2.751e+02, 1.375e+01, 1.483e+25, 7.413e+23,
5007.5, 4.309e+17, 4.492e+16, 694.7, 1.18, 3.00, 29.10, 3.03, 5.626e+02, 2.813e+01, 2.750e+02, 1.375e+01, 1.480e+25, 7.402e+23,
5022.5, 4.300e+17, 4.512e+16, 694.7, 1.17, 3.00, 29.09, 3.05, 5.616e+02, 2.808e+01, 2.749e+02, 1.374e+01, 1.478e+25, 7.392e+23,
5037.5, 4.301e+17, 4.538e+16, 692.6, 1.17, 3.00, 29.14, 3.07, 5.605e+02, 2.803e+01, 2.747e+02, 1.374e+01, 1.476e+25, 7.381e+23,
5052.5, 4.301e+17, 4.568e+16, 688.4, 1.18, 3.00, 29.18, 3.10, 5.595e+02, 2.797e+01, 2.746e+02, 1.373e+01, 1.474e+25, 7.370e+23,
5067.5, 4.294e+17, 4.603e+16, 684.1, 1.19, 3.00, 29.17, 3.13, 5.584e+02, 2.792e+01, 2.745e+02, 1.373e+01, 1.472e+25, 7.359e+23,
5082.5, 4.301e+17, 4.649e+16, 684.1, 1.18, 3.00, 29.26, 3.16, 5.574e+02, 2.787e+01, 2.744e+02, 1.372e+01, 1.470e+25, 7.348e+23,
5097.5, 4.319e+17, 4.701e+16, 684.1, 1.18, 3.00, 29.43, 3.20, 5.563e+02, 2.782e+01, 2.743e+02, 1.372e+01, 1.468e+25, 7.338e+23,
5112.5, 4.345e+17, 4.755e+16, 684.1, 1.17, 3.00, 29.65, 3.25, 5.553e+02, 2.777e+01, 2.742e+02, 1.371e+01, 1.465e+25, 7.327e+23,
5127.5, 4.372e+17, 4.809e+16, 679.9, 1.17, 3.00, 29.88, 3.29, 5.543e+02, 2.771e+01, 2.741e+02, 1.370e+01, 1.463e+25, 7.316e+23,
5142.5, 4.389e+17, 4.863e+16, 675.6, 1.18, 3.00, 30.04, 3.33, 5.532e+02, 2.766e+01, 2.740e+02, 1.370e+01, 1.461e+25, 7.305e+23,
5157.5, 4.418e+17, 4.920e+16, 673.5, 1.18, 3.00, 30.28, 3.37, 5.522e+02, 2.761e+01, 2.739e+02, 1.369e+01, 1.459e+25, 7.295e+23,
5172.5, 4.462e+17, 4.980e+16, 673.5, 1.17, 3.00, 30.63, 3.42, 5.511e+02, 2.756e+01, 2.738e+02, 1.369e+01, 1.457e+25, 7.284e+23,
5187.5, 4.523e+17, 5.040e+16, 673.5, 1.16, 3.00, 31.10, 3.47, 5.501e+02, 2.750e+01, 2.736e+02, 1.368e+01, 1.455e+25, 7.273e+23,
5202.5, 4.563e+17, 5.100e+16, 669.3, 1.17, 3.00, 31.42, 3.51, 5.490e+02, 2.745e+01, 2.735e+02, 1.368e+01, 1.452e+25, 7.262e+23,
5217.5, 4.600e+17, 5.157e+16, 665.0, 1.17, 3.00, 31.72, 3.56, 5.480e+02, 2.740e+01, 2.734e+02, 1.367e+01, 1.450e+25, 7.251e+23,
5232.5, 4.637e+17, 5.210e+16, 662.9, 1.18, 3.00, 32.02, 3.60, 5.470e+02, 2.735e+01, 2.733e+02, 1.367e+01, 1.448e+25, 7.241e+23,
5247.5, 4.678e+17, 5.258e+16, 662.9, 1.17, 3.00, 32.35, 3.64, 5.459e+02, 2.730e+01, 2.732e+02, 1.366e+01, 1.446e+25, 7.230e+23,
5262.5, 4.720e+17, 5.302e+16, 662.9, 1.17, 3.00, 32.69, 3.67, 5.449e+02, 2.724e+01, 2.731e+02, 1.365e+01, 1.444e+25, 7.219e+23,
5277.5, 4.760e+17, 5.340e+16, 662.9, 1.17, 3.00, 33.02, 3.70, 5.438e+02, 2.719e+01, 2.730e+02, 1.365e+01, 1.442e+25, 7.208e+23,
5292.5, 4.794e+17, 5.374e+16, 662.9, 1.17, 4.00, 33.30, 3.73, 5.428e+02, 2.714e+01, 2.729e+02, 1.364e+01, 1.439e+25, 7.197e+23,
5307.5, 4.835e+17, 5.404e+16, 662.9, 1.17, 4.00, 33.64, 3.76, 5.417e+02, 2.709e+01, 2.728e+02, 1.364e+01, 1.437e+25, 7.187e+23,
5322.5, 4.880e+17, 5.423e+16, 665.0, 1.16, 4.00, 34.01, 3.78, 5.407e+02, 2.704e+01, 2.727e+02, 1.363e+01, 1.435e+25, 7.176e+23,
5337.5, 4.910e+17, 5.427e+16, 669.3, 1.16, 4.00, 34.26, 3.79, 5.397e+02, 2.698e+01, 2.725e+02, 1.363e+01, 1.433e+25, 7.165e+23,
5352.5, 4.925e+17, 5.424e+16, 673.5, 1.15, 4.00, 34.42, 3.79, 5.386e+02, 2.693e+01, 2.724e+02, 1.362e+01, 1.431e+25, 7.154e+23,
5367.5, 4.958e+17, 5.432e+16, 673.5, 1.16, 4.00, 34.71, 3.80, 5.376e+02, 2.688e+01, 2.723e+02, 1.362e+01, 1.429e+25, 7.144e+23,
5382.5, 5.002e+17, 5.437e+16, 673.5, 1.16, 4.00, 35.07, 3.81, 5.365e+02, 2.683e+01, 2.722e+02, 1.361e+01, 1.427e+25, 7.133e+23,
5397.5, 5.042e+17, 5.422e+16, 677.8, 1.15, 4.00, 35.40, 3.81, 5.355e+02, 2.677e+01, 2.721e+02, 1.361e+01, 1.424e+25, 7.122e+23,
5412.5, 5.084e+17, 5.403e+16, 682.0, 1.14, 4.00, 35.74, 3.80, 5.344e+02, 2.672e+01, 2.720e+02, 1.360e+01, 1.422e+25, 7.111e+23,
5427.5, 5.125e+17, 5.386e+16, 684.1, 1.14, 4.00, 36.09, 3.79, 5.334e+02, 2.667e+01, 2.719e+02, 1.359e+01, 1.420e+25, 7.100e+23,
5442.5, 5.139e+17, 5.362e+16, 686.3, 1.15, 4.00, 36.25, 3.78, 5.323e+02, 2.662e+01, 2.718e+02, 1.359e+01, 1.418e+25, 7.088e+23,
5457.5, 5.142e+17, 5.325e+16, 690.5, 1.15, 4.00, 36.33, 3.76, 5.314e+02, 2.657e+01, 2.717e+02, 1.359e+01, 1.416e+25, 7.078e+23,
5472.5, 5.163e+17, 5.288e+16, 694.7, 1.14, 4.00, 36.53, 3.74, 5.304e+02, 2.652e+01, 2.716e+02, 1.358e+01, 1.413e+25, 7.067e+23,
5487.5, 5.199e+17, 5.258e+16, 696.8, 1.14, 4.00, 36.84, 3.73, 5.295e+02, 2.647e+01, 2.716e+02, 1.358e+01, 1.411e+25, 7.057e+23,
5502.5, 5.245e+17, 5.232e+16, 696.8, 1.15, 4.00, 37.22, 3.71, 5.285e+02, 2.643e+01, 2.715e+02, 1.357e+01, 1.409e+25, 7.046e+23,
5517.5, 5.294e+17, 5.199e+16, 699.0, 1.14, 4.00, 37.62, 3.70, 5.276e+02, 2.638e+01, 2.714e+02, 1.357e+01, 1.407e+25, 7.036e+23,
5532.5, 5.341e+17, 5.164e+16, 701.1, 1.14, 4.00, 38.01, 3.68, 5.266e+02, 2.633e+01, 2.713e+02, 1.356e+01, 1.405e+25, 7.026e+23,
5547.5, 5.367e+17, 5.117e+16, 705.3, 1.14, 4.00, 38.25, 3.65, 5.257e+02, 2.628e+01, 2.712e+02, 1.356e+01, 1.403e+25, 7.015e+23,
5562.5, 5.385e+17, 5.070e+16, 709.6, 1.14, 4.00, 38.44, 3.62, 5.247e+02, 2.624e+01, 2.711e+02, 1.355e+01, 1.401e+25, 7.005e+23,
5577.5, 5.399e+17, 5.022e+16, 713.8, 1.14, 4.00, 38.59, 3.59, 5.238e+02, 2.619e+01, 2.710e+02, 1.355e+01, 1.399e+25, 6.994e+23,
5592.5, 5.419e+17, 4.978e+16, 715.9, 1.14, 4.00, 38.79, 3.56, 5.228e+02, 2.614e+01, 2.709e+02, 1.354e+01, 1.397e+25, 6.984e+23,
5607.5, 5.426e+17, 4.929e+16, 720.2, 1.14, 4.00, 38.90, 3.53, 5.219e+02, 2.609e+01, 2.708e+02, 1.354e+01, 1.395e+25, 6.974e+23,
5622.5, 5.431e+17, 4.879e+16, 724.4, 1.14, 4.00, 38.99, 3.50, 5.209e+02, 2.605e+01, 2.707e+02, 1.353e+01, 1.393e+25, 6.963e+23,
5637.5, 5.420e+17, 4.826e+16, 730.8, 1.14, 4.00, 38.97, 3.47, 5.200e+02, 2.600e+01, 2.706e+02, 1.353e+01, 1.391e+25, 6.953e+23,
5652.5, 5.420e+17, 4.778e+16, 735.0, 1.14, 4.00, 39.04, 3.44, 5.190e+02, 2.595e+01, 2.705e+02, 1.352e+01, 1.388e+25, 6.942e+23,
5667.5, 5.410e+17, 4.729e+16, 741.4, 1.14, 4.00, 39.02, 3.41, 5.181e+02, 2.590e+01, 2.704e+02, 1.352e+01, 1.386e+25, 6.932e+23,
5682.5, 5.358e+17, 4.674e+16, 749.9, 1.14, 4.00, 38.70, 3.38, 5.171e+02, 2.586e+01, 2.703e+02, 1.352e+01, 1.384e+25, 6.922e+23,
5697.5, 5.281e+17, 4.616e+16, 760.5, 1.14, 4.00, 38.21, 3.34, 5.162e+02, 2.581e+01, 2.702e+02, 1.351e+01, 1.382e+25, 6.911e+23,
5712.5, 5.226e+17, 4.565e+16, 771.1, 1.14, 4.00, 37.87, 3.31, 5.152e+02, 2.576e+01, 2.701e+02, 1.351e+01, 1.380e+25, 6.901e+23,
5727.5, 5.201e+17, 4.525e+16, 777.4, 1.14, 4.00, 37.74, 3.28, 5.143e+02, 2.571e+01, 2.700e+02, 1.350e+01, 1.378e+25, 6.890e+23,
5742.5, 5.174e+17, 4.487e+16, 783.8, 1.14, 4.00, 37.60, 3.26, 5.133e+02, 2.567e+01, 2.699e+02, 1.350e+01, 1.376e+25, 6.880e+23,
5757.5, 5.144e+17, 4.451e+16, 790.2, 1.15, 4.00, 37.44, 3.24, 5.124e+02, 2.562e+01, 2.698e+02, 1.349e+01, 1.374e+25, 6.870e+23,
5772.5, 5.116e+17, 4.418e+16, 796.6, 1.15, 4.00, 37.30, 3.22, 5.114e+02, 2.557e+01, 2.697e+02, 1.349e+01, 1.372e+25, 6.859e+23,
5787.5, 5.089e+17, 4.388e+16, 805.0, 1.15, 4.00, 37.15, 3.20, 5.105e+02, 2.552e+01, 2.696e+02, 1.348e+01, 1.370e+25, 6.849e+23,
5802.5, 5.066e+17, 4.362e+16, 811.4, 1.15, 4.00, 37.04, 3.19, 5.095e+02, 2.548e+01, 2.695e+02, 1.348e+01, 1.368e+25, 6.838e+23,
5817.5, 5.044e+17, 4.339e+16, 817.8, 1.15, 4.00, 36.94, 3.18, 5.086e+02, 2.543e+01, 2.694e+02, 1.347e+01, 1.366e+25, 6.828e+23,
5832.5, 5.029e+17, 4.319e+16, 826.3, 1.14, 4.00, 36.88, 3.17, 5.076e+02, 2.538e+01, 2.693e+02, 1.347e+01, 1.363e+25, 6.817e+23,
5847.5, 5.030e+17, 4.305e+16, 830.5, 1.14, 4.00, 36.95, 3.16, 5.067e+02, 2.533e+01, 2.693e+02, 1.346e+01, 1.361e+25, 6.807e+23,
5862.5, 5.033e+17, 4.294e+16, 832.6, 1.15, 4.00, 37.03, 3.16, 5.057e+02, 2.529e+01, 2.692e+02, 1.346e+01, 1.359e+25, 6.797e+23,
5877.5, 5.022e+17, 4.283e+16, 836.9, 1.15, 4.00, 37.00, 3.16, 5.048e+02, 2.524e+01, 2.691e+02, 1.345e+01, 1.357e+25, 6.786e+23,
5892.5, 4.998e+17, 4.273e+16, 843.2, 1.15, 4.00, 36.88, 3.15, 5.038e+02, 2.519e+01, 2.690e+02, 1.345e+01, 1.355e+25, 6.776e+23,
5907.5, 4.981e+17, 4.265e+16, 849.6, 1.15, 4.00, 36.82, 3.15, 5.029e+02, 2.514e+01, 2.689e+02, 1.344e+01, 1.353e+25, 6.765e+23,
5922.5, 4.957e+17, 4.258e+16, 858.1, 1.15, 4.00, 36.71, 3.15, 5.011e+02, 2.505e+01, 2.687e+02, 1.343e+01, 1.350e+25, 6.751e+23,
5937.5, 4.930e+17, 4.253e+16, 864.4, 1.15, 4.00, 36.57, 3.16, 5.002e+02, 2.501e+01, 2.685e+02, 1.343e+01, 1.348e+25, 6.741e+23,
5952.5, 4.913e+17, 4.253e+16, 870.8, 1.15, 4.00, 36.49, 3.16, 4.993e+02, 2.496e+01, 2.684e+02, 1.342e+01, 1.346e+25, 6.731e+23,
5967.5, 4.902e+17, 4.257e+16, 875.0, 1.15, 4.00, 36.47, 3.17, 4.984e+02, 2.492e+01, 2.683e+02, 1.342e+01, 1.344e+25, 6.721e+23,
5982.5, 4.892e+17, 4.263e+16, 879.3, 1.15, 4.00, 36.44, 3.18, 4.975e+02, 2.487e+01, 2.682e+02, 1.341e+01, 1.342e+25, 6.712e+23,
5997.5, 4.877e+17, 4.270e+16, 883.5, 1.15, 4.00, 36.39, 3.19, 4.966e+02, 2.483e+01, 2.681e+02, 1.341e+01, 1.340e+25, 6.702e+23,
6012.5, 4.860e+17, 4.278e+16, 889.9, 1.15, 4.00, 36.32, 3.20, 4.957e+02, 2.478e+01, 2.680e+02, 1.340e+01, 1.338e+25, 6.692e+23,
6027.5, 4.842e+17, 4.290e+16, 894.1, 1.15, 4.00, 36.23, 3.21, 4.948e+02, 2.474e+01, 2.679e+02, 1.340e+01, 1.336e+25, 6.682e+23,
6042.5, 4.821e+17, 4.300e+16, 900.5, 1.15, 4.00, 36.13, 3.22, 4.939e+02, 2.469e+01, 2.678e+02, 1.339e+01, 1.334e+25, 6.672e+23,
6057.5, 4.794e+17, 4.310e+16, 906.9, 1.15, 4.00, 35.98, 3.24, 4.930e+02, 2.465e+01, 2.677e+02, 1.339e+01, 1.332e+25, 6.662e+23,
6072.5, 4.765e+17, 4.322e+16, 913.2, 1.15, 4.00, 35.82, 3.25, 4.921e+02, 2.460e+01, 2.676e+02, 1.338e+01, 1.330e+25, 6.652e+23,
6087.5, 4.744e+17, 4.337e+16, 919.6, 1.15, 4.00, 35.71, 3.27, 4.912e+02, 2.456e+01, 2.675e+02, 1.338e+01, 1.328e+25, 6.642e+23,
6102.5, 4.732e+17, 4.357e+16, 923.8, 1.15, 4.00, 35.67, 3.29, 4.903e+02, 2.451e+01, 2.674e+02, 1.337e+01, 1.326e+25, 6.632e+23,
6117.5, 4.717e+17, 4.375e+16, 930.2, 1.15, 4.00, 35.61, 3.30, 4.894e+02, 2.447e+01, 2.673e+02, 1.337e+01, 1.325e+25, 6.623e+23,
